time,ADS.fAHUHRBypValveSetADSInternalValuesMirror,ADS.fAHUHRBypValveAct1ADSInternalValuesMirror,ADS.fAHUPHValveSetADSInternalValuesMirror,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.eAHUPHPumpContModeADSInternalValuesMirror,ADS.bAHUPHPumpErrorADSInternalValuesMirror,ADS.fAHUPHPumpSpeedADSInternalValuesMirror,ADS.fAHUPHPumpVolFlowADSInternalValuesMirror,ADS.fAHUPHTempSupPrimADSInternalValuesMirror,ADS.fAHUPHTempRetPrimADSInternalValuesMirror,ADS.fAHUTempEHAADSInternalValuesMirror,ADS.fAHUHumEHAADSInternalValuesMirror,ADS.fAHUFlapEHAActADSInternalValuesMirror,ADS.fAHUFlapEHASetADSInternalValuesMirror,ADS.fAHUFlapODAActADSInternalValuesMirror,ADS.fAHUFlapODASetADSInternalValuesMirror,ADS.fAHUTempODAADSInternalValuesMirror,ADS.fAHUHumODAADSInternalValuesMirror
2022-12-20T21:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.03793098186624,71.30689634125808,12.599310381659146,80.41034619561557,99.61000061035156,100.0,99.61000061035156,100.0,10.310689531523606,93.33793324437634
2022-12-20T21:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16206886028421,76.34137936296135,12.633793271821121,80.44482842807112,99.61000061035156,100.0,99.61000061035156,100.0,10.317586241097287,93.24827575683594
2022-12-20T21:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.46896520154229,78.5862071596343,12.608275972563645,80.68965438316609,99.61000061035156,100.0,99.61000061035156,100.0,10.275862101850839,93.36896751666892
2022-12-20T21:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.37931060791016,72.46551724137932,12.582413837827485,80.90344974912446,99.61000061035156,100.0,99.61000061035156,100.0,10.23137927877492,93.47586243728111
2022-12-20T22:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25172450624663,68.53103427229256,12.5279310489523,81.21724016913052,99.61000061035156,100.0,99.61000061035156,100.0,10.168620734379209,93.69654925116177
2022-12-20T22:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66896556985789,76.87931008174502,12.502069012872104,81.34138173070447,99.61000061035156,100.0,99.61000061035156,100.0,10.166206886028421,93.68620431834253
2022-12-20T22:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.29999989476697,76.36551692568023,12.509310557924469,81.28965759277344,99.61000061035156,100.0,99.61000061035156,100.0,10.185862080804233,93.54827512543777
2022-12-20T22:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.96206875505119,70.13448254815464,12.521034766887796,81.17241116227775,99.61000061035156,100.0,99.61000061035156,100.0,10.186206916282917,93.32758883772225
2022-12-20T23:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.26206838673559,73.5517236117659,12.494999987738472,81.18965385700095,99.61000061035156,100.0,99.61000061035156,100.0,10.14928572518485,93.27586364746094
2022-12-20T23:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.76071357727051,77.871429170881,12.477241088604105,81.19285420009068,99.61000061035156,100.0,99.61000061035156,100.0,10.155861887438544,93.16428402491978
2022-12-20T23:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.16896556985789,72.27586206896552,12.460344873625656,81.1689629390322,99.61000061035156,100.0,99.61000061035156,100.0,10.119655181621683,93.08620558113887
2022-12-20T23:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.28275851545662,71.56206828150256,12.423448135112894,81.23793056093413,99.61000061035156,100.0,99.61000061035156,100.0,10.084827587522309,93.1448253763133
2022-12-21T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33103364089439,78.49310329042632,12.404482677065094,81.27241516113281,99.61000061035156,100.0,99.61000061035156,100.0,10.055172525603195,93.21034240722656
2022-12-21T00:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.00344822324556,74.09310360612541,12.374827582260657,81.3551746236867,99.61000061035156,100.0,99.61000061035156,100.0,9.993793224466257,93.44827665131668
2022-12-21T00:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96206928121633,69.1896551724138,12.303793085032495,81.6896551724138,99.61000061035156,100.0,99.61000061035156,100.0,9.86655172808417,94.0241383519666
2022-12-21T00:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.82068976040544,77.0896548567147,12.215862043972674,82.2275856281149,99.61000061035156,100.0,99.61000061035156,100.0,9.759310393497861,94.65172392746499
2022-12-21T01:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.02758578596443,77.06551703091326,12.169999977637982,82.59310202762998,99.61000061035156,100.0,99.61000061035156,100.0,9.69034481048584,95.12068965517241
2022-12-21T01:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00344796016299,69.13103485107422,12.109655314478381,82.9275867856782,99.61000061035156,100.0,99.61000061035156,100.0,9.634827613830566,95.47931066052666
2022-12-21T01:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.44482763882341,71.76206891290073,12.058620847504715,83.25517272949219,99.61000061035156,100.0,99.61000061035156,100.0,9.583793113971579,95.79655219768655
2022-12-21T01:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.60689728835533,78.76206943906587,12.038275817344928,83.45862132105334,99.61000061035156,100.0,99.61000061035156,100.0,9.575517226909769,96.04137867894666
2022-12-21T02:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.52413729963631,76.57241347740437,12.03241384440455,83.54827512543777,99.61000061035156,100.0,99.61000061035156,100.0,9.56965525396939,96.20689523631128
2022-12-21T02:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8965519872205,69.06206854458513,12.016071489879064,83.68620589683796,99.61000061035156,100.0,99.61000061035156,100.0,9.549285820552281,96.34138173070447
2022-12-21T02:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9821423121861,74.27857153756278,11.976206680824017,83.87931218640557,99.61000061035156,100.0,99.61000061035156,100.0,9.534138054683291,96.48571450369698
2022-12-21T02:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.55517288734173,78.58275867330617,11.972758490463782,83.96071488516671,99.61000061035156,100.0,99.61000061035156,100.0,9.527586345014901,96.55517157192888
2022-12-21T03:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3137927877492,70.44482763882341,11.972413654985099,83.96896599079001,99.61000061035156,100.0,99.61000061035156,100.0,9.52586213473616,96.63448070657664
2022-12-21T03:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09655156628838,71.4275859964305,11.953448131166656,84.07241268815666,99.61000061035156,100.0,99.61000061035156,100.0,9.527586345014901,96.72068786621094
2022-12-21T03:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35862074227168,79.52758683829472,11.966206846566037,84.1068949206122,99.61000061035156,100.0,99.61000061035156,100.0,9.538275916000892,96.77241516113281
2022-12-21T03:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.73448260077114,74.78965496194773,11.990689540731497,84.04137867894666,99.61000061035156,100.0,99.61000061035156,100.0,9.562069235176876,96.80000305175781
2022-12-21T04:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1275863647461,68.37586212158203,11.997586151649212,84.01724111622778,99.61000061035156,100.0,99.61000061035156,100.0,9.573793181057635,96.85172640044114
2022-12-21T04:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.53793071878367,76.82758620689656,12.007241545052365,84.09655025087554,99.61000061035156,100.0,99.61000061035156,100.0,9.608965676406335,96.89655330263335
2022-12-21T04:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.45517230856008,78.47241368787041,12.038965521187619,84.05172334868332,99.61000061035156,100.0,99.61000061035156,100.0,9.649655276331409,96.87586396316001
2022-12-21T04:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.03448223245555,69.16551734661233,12.088965646151838,83.93793198158001,99.61000061035156,100.0,99.61000061035156,100.0,9.735862139997812,96.9000015258789
2022-12-21T05:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64138057314116,71.98620658085264,12.125862154467352,83.83793350745891,99.61000061035156,100.0,99.61000061035156,100.0,9.805517361081879,96.75862121582031
2022-12-21T05:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9758616480334,80.99655177675444,12.174137838955584,83.7758631212958,99.61000061035156,100.0,99.61000061035156,100.0,9.862068998402563,96.68620484450767
2022-12-21T05:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.58965511979729,72.65862011087351,12.192068954993939,83.8000014732624,99.61000061035156,100.0,99.61000061035156,100.0,9.852758572019379,96.54827512543777
2022-12-21T05:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98571368626186,67.39310323780981,12.181785821914673,83.86896725358635,99.61000061035156,100.0,99.61000061035156,100.0,9.878571408135551,96.58965380438443
2022-12-21T06:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13448254815464,78.57499967302594,12.253448289016198,83.69642693655831,99.61000061035156,100.0,99.61000061035156,100.0,10.0203448986185,96.46428625924247
2022-12-21T06:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.64482800713901,78.63793129756533,12.352413802311338,83.41724264210669,99.61000061035156,100.0,99.61000061035156,100.0,10.135517219017292,96.14137925772832
2022-12-21T06:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.88275883115571,68.99999973691743,12.392068994456324,83.26551818847656,99.61000061035156,100.0,99.61000061035156,100.0,10.157930933195969,95.7517239800815
2022-12-21T06:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.78620726486733,71.07586222681506,12.388965573804132,83.18620405525996,99.61000061035156,100.0,99.61000061035156,100.0,10.153103368035678,95.45517309780779
2022-12-21T07:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71724095837823,79.82413824673357,12.405861953209186,83.14137715306775,99.61000061035156,100.0,99.61000061035156,100.0,10.123448339001886,95.26896667480469
2022-12-21T07:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.19999957906789,78.24827549375337,12.437585962229761,83.0999984741211,99.61000061035156,100.0,99.5965523555361,100.0,10.055862196560565,95.25517272949219
2022-12-21T07:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27930897679822,74.51379315606479,12.365517254533438,83.3517232434503,99.61000061035156,100.0,99.5965523555361,100.0,9.79413782317063,95.34827817719558
2022-12-21T07:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.17586175326643,78.31724074791218,12.090344955181253,84.2379308240167,99.61000061035156,100.0,99.61000061035156,100.0,9.363448208776013,95.87241468758418
2022-12-21T08:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.87931034482759,75.03448275862068,11.834827488866345,84.82068870807517,99.61000061035156,100.0,99.61000061035156,100.0,8.976551779385272,96.21379220896753
2022-12-21T08:15:00Z,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,77.60689676219019,74.8655171887628,11.548965421216241,85.40344895987675,99.61000061035156,100.0,99.61000061035156,100.0,8.617586267405542,96.66896662218818
2022-12-21T08:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.90689665695717,77.13793103448276,11.372068898431186,85.4931043427566,99.61000061035156,100.0,99.61000061035156,100.0,8.34034485652529,96.95517309780779
2022-12-21T08:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0517236117659,74.18965464624866,11.114827616461392,85.81379594474004,99.61000061035156,100.0,99.61000061035156,100.0,8.083103607440817,97.25862095273774
2022-12-21T09:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.44827533590383,73.75517299257476,10.984642812183925,85.68275872592268,99.61000061035156,100.0,99.61000061035156,100.0,8.015714406967163,97.44482842807112
2022-12-21T09:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3250002179827,77.41785730634417,10.954137802124023,85.2413803626751,99.61000061035156,100.0,99.61000061035156,100.0,8.083793212627542,97.27499961853027
2022-12-21T09:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09655156628838,71.25517246640962,11.000000131541285,84.56071444920131,99.61000061035156,100.0,99.61000061035156,100.0,8.26000003156991,96.69999957906789
2022-12-21T09:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.30689713050579,75.63103511415679,11.02103460246119,83.8103440383385,99.61000061035156,100.0,99.61000061035156,100.0,8.242068915531553,95.7275864173626
2022-12-21T10:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.37586212158203,74.43793145541487,11.166206918913742,82.5103451959018,99.61000061035156,100.0,99.5965523555361,100.0,8.397586164803341,94.81034456450364
2022-12-21T10:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.04482795452249,79.27931108145879,11.232413785210971,81.60689544677734,99.61000061035156,100.0,99.61000061035156,100.0,8.379999917128991,93.44137888941272
2022-12-21T10:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.33448291647024,74.3896555407294,11.094827717748181,81.4000015258789,99.61000061035156,100.0,99.61000061035156,100.0,8.156551657051876,93.089654067467
2022-12-21T10:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.95172487456223,71.24137904726226,11.307586209527377,80.12413787841797,99.61000061035156,100.0,99.61000061035156,100.0,8.705862078173407,92.25517141407934
2022-12-21T11:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.18965464624866,79.29310265902815,11.835862093958362,77.42413829935008,99.61000061035156,100.0,99.61000061035156,100.0,9.302758677252408,88.81379226158406
2022-12-21T11:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.52068986563847,73.65517241379311,11.77310348379201,77.10689649910762,99.61000061035156,100.0,99.61000061035156,100.0,9.068965615897342,88.54137973127693
2022-12-21T11:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4241372470198,72.71379326129782,11.773793154749377,76.89655172413794,99.61000061035156,100.0,99.61000061035156,100.0,9.17137935243804,88.9758616480334
2022-12-21T11:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.43448217983904,78.59655182937095,12.128965509348902,75.2482760199185,99.61000061035156,100.0,99.61000061035156,100.0,9.723448260077115,86.39655146105537
2022-12-21T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.09999978953394,73.21034503805227,12.246206809734476,74.2103455642174,99.61000061035156,100.0,99.61000061035156,100.0,9.708275860753552,85.31379331391433
2022-12-21T12:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.67777704309535,72.9962966353805,12.104814882631656,74.32222323947482,99.61000061035156,100.0,99.61000061035156,100.0,9.525185161166721,84.5333331072772
2022-12-21T12:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.34482758620689,78.46206875505119,12.092758836417362,73.67241379310344,99.61000061035156,100.0,99.61000061035156,100.0,9.517586379215635,83.89310218547952
2022-12-21T12:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46551697829673,71.60689676219019,12.085517291364999,72.96551724137932,99.61000061035156,100.0,99.61000061035156,100.0,9.53172414056186,82.78965417270003
2022-12-21T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.39999994738349,73.67241405618601,12.1175862016349,72.0966672261556,99.61000061035156,100.0,99.61000061035156,100.0,9.599999986845871,81.9000015258789
2022-12-21T13:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7275864173626,77.89655146105537,12.181379416893268,71.47142900739398,99.61000061035156,100.0,99.61000061035156,100.0,9.644137875787143,81.67857088361468
2022-12-21T13:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.15172392746499,74.32758646997912,12.18793089636441,71.08275735789331,99.61000061035156,100.0,99.61000061035156,100.0,9.641034520905594,81.51379289298222
2022-12-21T13:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62758583858096,72.83448265338767,12.147586197688662,71.04137867894666,99.61000061035156,100.0,99.5965523555361,100.0,9.57172416818553,81.8482763356176
2022-12-21T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91034619561557,73.16206675562366,12.03862081725022,71.40344817062905,99.61000061035156,100.0,99.61000061035156,100.0,9.414827576999006,82.37931166024043
2022-12-21T14:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.89655225030307,74.13448254815464,11.943448132482068,71.6620680710365,99.61000061035156,100.0,99.61000061035156,100.0,9.304137953396502,82.50689644649111
2022-12-21T14:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.69655240815261,74.92069007610452,11.860344853894464,71.81379515549233,99.61000061035156,100.0,99.61000061035156,100.0,9.211034577468347,82.58275814714104
2022-12-21T14:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.41724316827182,75.62758583858096,11.724137898149161,72.18275898900525,99.61000061035156,100.0,99.61000061035156,100.0,9.014482794136837,83.37586185849946
2022-12-21T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.11034498543575,75.3103448275862,11.644482711265827,72.3931050793878,99.61000061035156,100.0,99.61000061035156,100.0,8.934827475712217,83.6758612271013
2022-12-21T15:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.36428533281598,73.57142857142857,11.570000035422188,72.46551776754445,99.61000061035156,100.0,99.61000061035156,100.0,8.860357114246913,83.80000042093211
2022-12-21T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53793150803139,72.76896457014412,11.520689799867828,72.46785763331822,99.61000061035156,100.0,99.61000061035156,100.0,8.830344726299417,84.10714203970772
2022-12-21T15:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8103448275862,74.07241347740437,11.540344895987674,72.23793056093413,99.61000061035156,100.0,99.61000061035156,100.0,8.884827613830566,84.11379136710332
2022-12-21T16:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.80344785492996,76.0620688076677,11.53862081725022,72.0689644649111,99.61000061035156,100.0,99.61000061035156,100.0,8.918965339660645,84.00344796016299
2022-12-21T16:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.47586138495083,75.6793107657597,11.617586234520221,71.6482767565497,99.61000061035156,100.0,99.61000061035156,100.0,9.059655222399481,83.77931029221108
2022-12-21T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.12413787841797,74.32758620689656,11.660000077609357,71.39310481630523,99.61000061035156,100.0,99.61000061035156,100.0,9.117241431926859,83.6379315606479
2022-12-21T16:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.40689797237002,73.62413603683999,11.721724181339658,71.08620558113887,99.61000061035156,100.0,99.61000061035156,100.0,9.218620727802145,83.1896533308358
2022-12-21T17:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.26551713614629,73.48275914685479,11.759310426383182,70.83448502113079,99.61000061035156,100.0,99.61000061035156,100.0,9.271724108991952,82.96551776754445
2022-12-21T17:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.72413766795191,74.96896546462486,11.78142854145595,70.71379141971983,99.61000061035156,100.0,99.61000061035156,100.0,9.308571474892753,83.03448328478584
2022-12-21T17:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.11071423121861,76.32857159205845,11.722413786526385,71.05000059945243,99.61000061035156,100.0,99.61000061035156,100.0,9.200344776285105,84.32857186453683
2022-12-21T17:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.42068928685681,75.61724169500943,11.617241431926859,71.85862074227168,99.61000061035156,100.0,99.61000061035156,100.0,9.076206930752459,85.83448291647024
2022-12-21T18:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.19310339565935,74.39310350089238,11.530689798552414,72.81724153715989,99.61000061035156,100.0,99.61000061035156,100.0,8.955861913746801,87.40689718312231
2022-12-21T18:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.46206849196861,73.67930997651199,11.45517217701879,73.89310350089238,99.61000061035156,100.0,99.61000061035156,100.0,8.867241333270895,88.79999989476697
2022-12-21T18:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.88275883115571,73.1034488020272,11.463793031100568,74.62758662782866,99.61000061035156,100.0,99.61000061035156,100.0,8.914137840270996,89.44482816498855
2022-12-21T18:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.90344790754646,74.13793129756533,11.526551805693527,74.97241421403557,99.61000061035156,100.0,99.61000061035156,100.0,9.024827562529465,89.58965380438443
2022-12-21T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9344824429216,75.14827570421943,11.619310444798963,75.19999931598532,99.61000061035156,100.0,99.61000061035156,100.0,9.151379355068865,89.68965464624866
2022-12-21T19:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.70000063139817,75.91724001128098,11.713103425913843,75.40344974912446,99.61000061035156,100.0,99.61000061035156,100.0,9.251379243258771,89.88276040965113
2022-12-21T19:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.31379331391433,75.51724137931035,11.726071425846644,75.95517178239494,99.61000061035156,100.0,99.61000061035156,100.0,9.268214327948433,90.45862132105334
2022-12-21T19:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.41071346827916,74.621429170881,11.783103416705954,76.27142987932477,99.61000061035156,100.0,99.61000061035156,100.0,9.370344655267123,90.42500114440918
2022-12-21T20:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.07241189890894,74.27241489805024,11.802758644367087,76.65172471671269,99.61000061035156,100.0,99.61000061035156,100.0,9.360689689373148,90.9137928403657
2022-12-21T20:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.71724148454338,73.9310355350889,11.838275777882544,77.13448175890693,99.61000061035156,100.0,99.61000061035156,100.0,9.418620635723245,91.51379289298222
2022-12-21T20:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.41379231420056,73.64482774405644,11.834827521751667,77.74138009959253,99.61000061035156,100.0,99.61000061035156,100.0,9.398275605563459,92.04137867894666
2022-12-21T20:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04827512543777,74.27586206896552,11.821724003758924,78.32413745748586,99.61000061035156,100.0,99.61000061035156,100.0,9.386551626797381,92.3655179780105
2022-12-21T21:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.35861995302398,75.59310465845569,11.854827552006162,78.66206649254109,99.61000061035156,100.0,99.61000061035156,100.0,9.46206885370715,92.54482690219221
2022-12-21T21:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.71034345955684,75.92758704876077,11.897241493751263,78.80344890726023,99.61000061035156,100.0,99.61000061035156,100.0,9.526896410974963,92.26896667480469
2022-12-21T21:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.81379305083176,75.02413808888403,12.054482755989865,78.40344974912446,99.61000061035156,100.0,99.61000061035156,100.0,9.735172370384479,91.95172487456223
2022-12-21T21:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94999994550433,74.13928604125977,12.108928544180733,78.49655177675444,99.61000061035156,100.0,99.61000061035156,100.0,9.802142926624843,91.97500038146973
2022-12-21T22:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.47931066052666,73.68275609509698,12.179310338250522,78.5999984741211,99.61000061035156,100.0,99.61000061035156,100.0,9.90379313764901,91.98275888377222
2022-12-21T22:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5758609114022,73.80344811801253,12.201379216950516,78.88275883115571,99.61000061035156,100.0,99.61000061035156,100.0,9.903793071878367,92.32069054965315
2022-12-21T22:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.14137978389346,74.36206896551724,12.181034482758621,79.41379310344827,99.61000061035156,100.0,99.61000061035156,100.0,9.836551764915729,92.99655151367188
2022-12-21T22:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.70689681480671,74.9344824429216,12.12241376679519,80.1655176096949,99.61000061035156,100.0,99.61000061035156,100.0,9.802758644367087,93.57930913464776
2022-12-21T23:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0689644649111,75.2862075279499,12.170000043408624,80.33448528421336,99.61000061035156,100.0,99.61000061035156,100.0,9.90999988029743,93.46551724137932
2022-12-21T23:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.29655193460398,75.5103444066541,12.260344834163272,80.15517215071053,99.61000061035156,100.0,99.61000061035156,100.0,10.031379305083176,92.87930955557988
2022-12-21T23:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.43793198158001,75.62068781359443,12.36482755069075,79.7413795734274,99.61000061035156,100.0,99.61000061035156,100.0,10.160689584140119,92.16896609602303
2022-12-21T23:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.02069012872104,75.22413793103448,12.39035701751709,79.68275819975754,99.61000061035156,100.0,99.61000061035156,100.0,10.119642972946167,92.22068970778892
2022-12-22T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.61071259634835,74.81785828726632,12.304482755989865,80.39999989100865,99.61000061035156,100.0,99.61000061035156,100.0,9.983103324627054,93.28928565979004
2022-12-22T00:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.26551687306372,74.47931066052666,12.27517243089347,80.94482790190598,99.61000061035156,100.0,99.61000061035156,100.0,9.982413620784365,93.87931166024043
2022-12-22T00:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04137867894666,74.25862068965517,12.323103411444302,81.05517157192888,99.61000061035156,100.0,99.61000061035156,100.0,10.117931037113584,93.86206922859981
2022-12-22T00:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9586207948882,74.15862063703865,12.476551713614628,80.61379347176387,99.61000061035156,100.0,99.61000061035156,100.0,10.329655219768656,93.23793056093413
2022-12-22T01:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.73103595602102,73.94137862633015,12.571034628769446,80.31724416798559,99.61000061035156,100.0,99.61000061035156,100.0,10.417586096401873,92.71379326129782
