time,ADS.fAHUTempEHAADSInternalValuesMirror,ADS.fAHUTempETAADSInternalValuesMirror,ADS.fAHUTempODAADSInternalValuesMirror,ADS.fAHUTempSUPADSInternalValuesMirror,ADS.fAHUPHTempAirOutADSInternalValuesMirror,ADS.fAHUCOTempOutADSInternalValuesMirror,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHUCOValveActADSInternalValuesMirror
2022-12-01T08:00:00Z,12.987586251620588,18.874482713896654,4.99827583904924,19.345517059852337,18.999218644766973,17.353570869990758,39.97119535248855,30.90282474245344
2022-12-01T08:15:00Z,13.223103523254395,18.928275996241076,5.068620698205356,19.537241047826306,19.067093947838092,17.41724106361126,39.966602983145876,30.872945193586677
2022-12-01T08:30:00Z,13.30241374311776,18.969309708167767,5.115862040684141,19.45862053180563,19.11089798499798,17.482758554919013,39.9665114304115,30.866631014593715
2022-12-01T08:45:00Z,13.17724139114906,18.98379273250185,5.137930985154776,19.20172408531452,19.104715018436828,17.475861976886616,39.971722964582774,30.89294012661638
2022-12-01T09:00:00Z,13.143793138964423,19.018621115848937,5.051724154373695,19.146206757117962,19.123394801698883,17.496551710983802,39.99849635157092,30.873997721178778
2022-12-01T09:15:00Z,12.86928575379508,19.02500057220459,5.001428536006382,19.035714149475098,19.12165151323591,17.410344485578864,39.98517159053257,30.900306701660156
2022-12-01T09:30:00Z,13.018965622474408,19.025517825422614,5.085172439443654,18.5120687155888,19.121552829084724,17.464285578046525,39.95566414142477,30.851597377232142
2022-12-01T09:45:00Z,13.253103453537513,19.064138017851732,5.2513793090294145,18.224137733722554,19.184695408262055,17.5,39.98188860663052,30.860316901371398
2022-12-01T10:00:00Z,13.147931066052667,19.1472413950953,5.2710346024611905,18.301723940619105,19.24625699273471,17.551724335242962,39.9617542398387,30.882416494961443
2022-12-01T10:15:00Z,13.31999995790679,19.224137931034484,5.357586268720956,18.347930645120556,19.343071378510572,17.672414385039232,39.97134096869107,30.877154777789936
2022-12-01T10:30:00Z,13.348275875223093,19.276896838484138,5.341379395846663,18.38034439086914,19.40081997575431,17.693103790283203,38.2535751605856,30.88346902255354
2022-12-01T10:45:00Z,14.42620691759833,19.36206916282917,5.442413774029962,18.671723924834154,19.609448400037042,18.058620913275355,32.71869251645845,30.8834689567829
2022-12-01T11:00:00Z,14.529285771506173,19.41964292526245,5.542500002043588,18.891785281045095,19.67370319366455,18.20689720943056,35.78872162955148,30.877154712019294
2022-12-01T11:15:00Z,14.628965542234223,19.459999873720367,5.480344821666849,18.96551697829674,19.726916477597992,18.26785687037877,34.11038457936254,30.888655594417028
2022-12-01T11:30:00Z,14.634827679601209,19.50793121600973,5.467241336559427,19.009654998779297,19.770588184225147,18.299999237060547,33.87134150801034,30.860316901371398
2022-12-01T11:45:00Z,14.631724193178375,19.546207033354662,5.5075862654324235,19.03724117936759,19.813602184427197,18.299999237060547,35.389667971380824,30.88452115552179
2022-12-01T12:00:00Z,14.659655176360031,19.589655317109205,5.48620686037787,19.08482762040763,19.84622442311254,18.386206462465484,35.121459829396215,30.8855735515726
2022-12-01T12:15:00Z,14.639310376397495,19.6258623846646,5.444482737574084,19.096552026682886,19.889373253131733,18.393103040497877,33.54267909609038,30.885573683113886
2022-12-01T12:30:00Z,14.625357151031494,19.678928715842112,5.4303571326392035,19.12249960218157,19.929098984290814,18.399999618530273,34.726747315505456,30.869788268516803
2022-12-01T12:45:00Z,14.586206962322366,19.71517201127677,5.351724213567273,19.165517215071052,19.942643301827566,18.40344790754647,36.013060569763184,30.870840401485047
2022-12-01T13:00:00Z,14.646896493845972,19.747930987127894,5.375172499952646,19.173793135018183,19.98829282563308,18.47499990463257,33.58590691665123,30.855957099369594
2022-12-01T13:15:00Z,14.645862053180563,19.785517659680597,5.412068975382838,19.20517191393622,20.018547321188038,18.503448289016198,35.10182637181775,30.86663108036436
2022-12-01T13:30:00Z,14.658275867330618,19.826551568919214,5.37758626609013,19.252069012872106,20.06695451407597,18.503448289016198,35.4170624305462,30.87505005145895
2022-12-01T13:45:00Z,14.664827544113685,19.84862097378435,5.323793213942955,19.27724154242154,20.090368862809807,18.56551749130775,33.41040558650576,30.85505518419989
2022-12-01T14:00:00Z,14.616551760969491,19.857586762000775,5.351034575495227,19.271379405054553,20.094183691616717,18.534482890161975,34.55907341529583,30.888730608183764
2022-12-01T14:15:00Z,14.619999953678676,19.863214697156632,5.372500044958932,19.29321357182094,20.09305136544364,18.600000381469727,35.862226486206055,30.877154777789936
2022-12-01T14:30:00Z,14.72586204265726,19.895861855868635,5.430344861129234,19.309309860755658,20.13009735633587,18.600000381469727,33.562574846991176,30.874486310141428
2022-12-01T14:45:00Z,14.75379305872424,19.916551721507105,5.470689609132964,19.33965518556792,20.15127629247205,18.606896959502123,34.82318641399515,30.89399245689655
2022-12-01T15:00:00Z,14.709310334304284,19.930345140654467,5.500689703842689,19.36862018190581,20.154696234341326,18.600000381469727,36.26916977454876,30.8655786185429
2022-12-01T15:15:00Z,14.771379273513269,19.955172571642645,5.496551727426463,19.3768960360823,20.178899962326575,18.658621294745082,33.4565732890162,30.851897996047448
2022-12-01T15:30:00Z,14.719655135582233,19.985861745373956,5.521724158319934,19.392413237999225,20.202708934915478,18.64482807290965,34.763867871514684,30.864526354033373
2022-12-01T15:45:00Z,14.687586258197653,19.99034460659685,5.499999967114679,19.40999984741211,20.223887081803948,18.689655764349574,36.343607738100246,30.85821217504041
2022-12-01T16:00:00Z,14.752142872129168,19.9939284324646,5.4846428121839255,19.410356998443604,20.22793197631836,18.70344898618501,33.31424290793283,30.8824164291908
2022-12-01T16:15:00Z,14.685862113689554,20.002069012872106,5.490000001315413,19.40999984741211,20.227833320354595,18.700000762939453,35.630946060706826,30.88756561279297
2022-12-01T16:30:00Z,14.676551884618299,20.01551759654078,5.453793098186624,19.42034491177263,20.230727228625067,18.70344898618501,35.52172904179014,30.8634740237532
2022-12-01T16:45:00Z,14.725862075542581,19.985861745373956,5.492758602931581,19.41793106342184,20.203366641340583,18.700000762939453,33.10641887270171,30.8803118344011
2022-12-01T17:00:00Z,14.660689452598834,19.978965035800275,5.459655153340306,19.394482316641973,20.19521108166925,18.6379315606479,35.19461914588665,30.857159778989594
2022-12-01T17:15:00Z,14.639310475053458,19.987585922767376,5.369655230949665,19.394482316641973,20.19560570552431,18.65172471671269,36.02091190732759,30.867683542185816
2022-12-01T17:30:00Z,14.67464290346418,19.980713844299316,5.3846429245812555,19.380356311798096,20.1961318706644,18.617241826550714,32.94116585830162,30.857159778989594
2022-12-01T17:45:00Z,14.598965513295141,19.98517207441659,5.334482834256929,19.372068339380725,20.192782265799387,18.610345248518318,35.334933621542795,30.875049919917664
2022-12-01T18:00:00Z,14.593448277177481,19.975171845534753,5.268275984402361,19.373102845816778,20.180215375176793,18.600000381469727,35.53645495710702,30.864676679883683
2022-12-01T18:15:00Z,14.602413802311338,19.964482011466192,5.2386205771873735,19.352069262800544,20.179426127466662,18.600000381469727,33.346992295363854,30.86031696714204
2022-12-01T18:30:00Z,14.54068973146636,19.957585828057653,5.211379215635103,19.339310481630523,20.17679530176623,18.600000381469727,35.02561437672582,30.883468825241614
2022-12-01T18:45:00Z,14.506206841304385,19.952068855022564,5.135172350653287,19.333793113971577,20.166140457679486,18.600000381469727,36.38583452948208,30.890835400285393
2022-12-01T19:00:00Z,14.534137988912649,19.94172451413911,5.125862039368728,19.315516833601325,20.15837939032193,18.603448670485925,33.075553762501684,30.84874100520693
