time,Flap / Valve,Flap / Valve,Flap / Valve,Flap / Valve,Speed,Speed,Vdp,Volume,Volume,Temperature,Temperature,Humidity,Humidity
2022-09-29T00:30:00Z,99.6100006103516,100,99.6100006103516,100,53.6104141739774,53.5570269497958,455.396694214876,7432.10939114153,3038.04265136719,16.2480002244314,21.471166006724,53.5383332888285,37.8266665140788
2022-09-29T00:45:00Z,99.6100006103516,100,99.6100006103516,100,53.5331479708354,53.6088336308797,454.866666666667,7427.46750488281,3030.28102823893,16.2773950881317,21.4535298387543,53.4000015258789,37.825833161672
2022-09-29T01:00:00Z,99.6100006103516,100,99.6100006103516,100,53.5345536539377,53.3797110880702,456.355371900827,7438.36205045842,3050.24236505682,16.2080832322439,21.3875830332438,53.6074990908305,37.9450008392334
2022-09-29T01:15:00Z,99.6100006103516,100,99.6100006103516,100,52.9680390993754,52.8935523033142,455.116666666667,7428.38810221354,3063.33757120768,16.0440679485515,21.3571191884704,54.0338984343965,37.9627124333786
2022-09-29T01:30:00Z,99.6100006103516,100,99.6100006103516,100,52.889472416469,52.9001285649147,454.823529411765,7426.02846392463,3028.80422999278,16.0138659116601,21.3539500517004,53.9193289620536,37.7831933157785
2022-09-29T01:45:00Z,99.6100006103516,100,99.6100006103516,100,52.9632110916266,52.8873944643165,455.63025210084,7431.96306706276,3021.05960518973,15.9030248898418,21.3095792882583,54.0495799729804,37.7000007629395
2022-09-29T02:00:00Z,99.6100006103516,100,99.6100006103516,100,52.9585042317708,52.8700136184692,456.1,7435.36121419271,3048.44597721901,15.8789830935203,21.2733903173673,54.0771179199219,37.7974569029727
2022-09-29T02:15:00Z,99.6100006103516,100,99.6100006103516,100,52.9075220075704,52.9222043570826,455.279661016949,7428.7150382349,3044.25322306657,15.9212605131774,21.2841179310775,53.7999992370605,37.7100846426828
2022-09-29T02:30:00Z,99.6100006103516,100,99.6100006103516,100,53.0018890633071,53.0095986295338,455.710743801653,7431.59841893724,3048.08667395726,15.8412499666214,21.231499671936,53.9458335240682,37.7000007629395
2022-09-29T02:45:00Z,99.6100006103516,100,99.6100006103516,100,52.9074498024307,52.9104177971848,455.218487394958,7427.25665129333,3057.91660033154,15.8233898049694,21.2023732460151,53.9762706433312,37.7000007629395
2022-09-29T03:00:00Z,99.6100006103516,100,99.6100006103516,100,52.8991225560506,52.9955312728882,455.241666666667,7427.47455240885,3063.20053507487,15.9228569319268,21.2042014338389,53.6033328374227,37.655833085378
2022-09-29T03:15:00Z,99.6100006103516,100,99.6100006103516,100,53.0838846479143,53.1090164825696,456.235294117647,7434.8620831145,3046.29691603204,15.7689917027449,21.1475627803001,53.894117050812,37.6546215730555
2022-09-29T03:30:00Z,99.6100006103516,100,99.6100006103516,100,53.1440669377645,53.1513732274373,455.583333333333,7429.24936930339,3007.22478841146,15.5760000785192,21.1288332780202,54.2591663360596,37.5124998092651
2022-09-29T03:45:00Z,99.6100006103516,100,99.6100006103516,100,53.3480595990646,53.3489468472063,455.694214876033,7430.25981404959,2985.81085558174,15.6272271340635,21.1303357517018,53.7429751876957,37.2727278086765
2022-09-29T04:00:00Z,99.6100006103516,100,99.6100006103516,100,53.3375591595968,53.3565882047017,456.008333333333,7431.35921630859,2917.44813842773,15.4844999154409,21.0697500069936,53.7428572518485,37.0588227280048
2022-09-29T04:15:00Z,99.6100006103516,100,99.6100006103516,100,53.4399464607239,53.6059078534444,455.916666666667,7430.60858154297,2868.0741800944,15.4105000098546,21.0063334782918,53.5616667111715,36.9258340835571
2022-09-29T04:30:00Z,99.6100006103516,100,99.6100006103516,100,53.8152183083927,53.7217461081112,455.672268907563,7428.64907759979,2850.57460034795,15.4883194690993,21.0199164222268,53.0109246518432,36.6563017708915
2022-09-29T04:45:00Z,99.6100006103516,100,99.6100006103516,100,53.7770511439589,53.7024659328773,455.483606557377,7426.1464123335,2840.22042896708,15.4812295710454,20.9513113459603,52.6229498190958,36.5
2022-09-29T05:00:00Z,99.6100006103516,100,99.6100006103516,100,53.8261663933762,53.8018489164465,456.033613445378,7430.11064699317,2860.08532407103,15.3623727378199,20.8977961782682,52.742856161935,36.4815128871373
2022-09-29T05:15:00Z,99.6100006103516,100,99.6100006103516,100,53.8039511664439,53.8071326886193,455.720338983051,7427.62515310514,2846.66517975371,15.359152381703,20.9055082191855,52.49067849628,36.2957623045323
