time,ADS.fAHUHRBypValveSetADSInternalValuesMirror,ADS.fAHUHRBypValveAct1ADSInternalValuesMirror
2023-04-01T22:00:00Z,21.127986907958984,21.127986907958984
2023-04-01T22:15:00Z,21.127986907958984,21.127986907958984
2023-04-01T22:30:00Z,21.127986907958984,21.127986907958984
2023-04-01T22:45:00Z,21.127986907958984,21.127986907958984
2023-04-01T23:00:00Z,21.127986907958984,21.127986907958984
2023-04-01T23:15:00Z,21.127986907958984,21.127986907958984
2023-04-01T23:30:00Z,21.127986907958984,21.127986907958984
2023-04-01T23:45:00Z,21.127986907958984,21.127986907958984
2023-04-02T00:00:00Z,48.713249357620086,48.984015625302156
2023-04-02T00:15:00Z,25.002672061920165,25.39995485305786
2023-04-02T00:30:00Z,9.406943306922912,9.521467418670655
2023-04-02T00:45:00Z,7.434050895199917,7.425568453156122
2023-04-02T01:00:00Z,7.44810152053833,7.44810152053833
2023-04-02T01:15:00Z,6.235888622774937,6.287188388333462
2023-04-02T01:30:00Z,3.3394693756103515,3.401881239414215
2023-04-02T01:45:00Z,1.721411847472191,1.687110003232956
2023-04-02T02:00:00Z,5.320835956252448,5.217101833607891
2023-04-02T02:15:00Z,10.253990268707275,10.19649881362915
2023-04-02T02:30:00Z,11.3820610332489,11.405370578765869
2023-04-02T02:45:00Z,9.180951212892438,9.251146977490718
2023-04-02T03:00:00Z,6.373717436790466,6.4373530006408695
2023-04-02T03:15:00Z,2.254044424447388,2.3647396034090824
2023-04-02T03:30:00Z,0.0,0.0
2023-04-02T03:45:00Z,0.0,0.0
2023-04-02T04:00:00Z,0.0,0.0
2023-04-02T04:15:00Z,0.0,0.0
2023-04-02T04:30:00Z,0.0,0.0
2023-04-02T04:45:00Z,0.0,0.0
2023-04-02T05:00:00Z,0.0,0.0
2023-04-02T05:15:00Z,0.0,0.0
2023-04-02T05:30:00Z,0.0,0.0
2023-04-02T05:45:00Z,0.0,0.0
2023-04-02T06:00:00Z,0.0,0.0
2023-04-02T06:15:00Z,0.0,0.0
2023-04-02T06:30:00Z,0.0,0.0
2023-04-02T06:45:00Z,0.0,0.0
2023-04-02T07:00:00Z,0.0,0.0
2023-04-02T07:15:00Z,0.0,0.0
2023-04-02T07:30:00Z,0.0,0.0
2023-04-02T07:45:00Z,0.0,0.0
2023-04-02T08:00:00Z,0.0,0.0
2023-04-02T08:15:00Z,0.0,0.0
2023-04-02T08:30:00Z,0.0,0.0
2023-04-02T08:45:00Z,0.0,0.0
2023-04-02T09:00:00Z,0.0,0.0
2023-04-02T09:15:00Z,0.0,0.0
2023-04-02T09:30:00Z,0.0,0.0
2023-04-02T09:45:00Z,0.0,0.0
2023-04-02T10:00:00Z,0.0,0.0
2023-04-02T10:15:00Z,0.0,0.0
2023-04-02T10:30:00Z,0.0,0.0
2023-04-02T10:45:00Z,0.0,0.0
2023-04-02T11:00:00Z,0.0,0.0
2023-04-02T11:15:00Z,0.0,0.0
2023-04-02T11:30:00Z,0.0,0.0
2023-04-02T11:45:00Z,0.0,0.0
2023-04-02T12:00:00Z,0.0,0.0
2023-04-02T12:15:00Z,0.0,0.0
2023-04-02T12:30:00Z,0.0,0.0
2023-04-02T12:45:00Z,0.0,0.0
2023-04-02T13:00:00Z,0.0,0.0
2023-04-02T13:15:00Z,0.0,0.0
2023-04-02T13:30:00Z,0.0,0.0
2023-04-02T13:45:00Z,0.0,0.0
2023-04-02T14:00:00Z,0.0,0.0
2023-04-02T14:15:00Z,0.0,0.0
2023-04-02T14:30:00Z,0.0,0.0
2023-04-02T14:45:00Z,0.0,0.0
2023-04-02T15:00:00Z,0.0,0.0
2023-04-02T15:15:00Z,35.29689498901367,35.678023738861086
2023-04-02T15:30:00Z,8.984757180213927,9.30034942626953
2023-04-02T15:45:00Z,0.48255667975633454,0.5391022462656002
2023-04-02T16:00:00Z,0.0,0.0
2023-04-02T16:15:00Z,0.0,0.0
2023-04-02T16:30:00Z,0.0,0.0
2023-04-02T16:45:00Z,0.0,0.0
2023-04-02T17:00:00Z,0.0,0.0
2023-04-02T17:15:00Z,0.0,0.0
2023-04-02T17:30:00Z,0.0,0.0
2023-04-02T17:45:00Z,0.0,0.0
2023-04-02T18:00:00Z,0.0,0.0
2023-04-02T18:15:00Z,0.0,0.0
2023-04-02T18:30:00Z,0.0,0.0
2023-04-02T18:45:00Z,0.0,0.0
2023-04-02T19:00:00Z,0.0,0.0
2023-04-02T19:15:00Z,0.0,0.0
2023-04-02T19:30:00Z,0.0,0.0
2023-04-02T19:45:00Z,20.33309271784112,20.473283295584196
2023-04-02T20:00:00Z,22.8216361618042,23.216918334960937
2023-04-02T20:15:00Z,16.16960809726526,16.165870808138706
2023-04-02T20:30:00Z,18.29458486557007,18.180746307373045
2023-04-02T20:45:00Z,23.52669397354126,23.409703102111816
2023-04-02T21:00:00Z,29.2567986214515,29.137343000657488
2023-04-02T21:15:00Z,32.40617874145508,32.382585201263424
2023-04-02T21:30:00Z,31.38274657372201,31.429269356302697
2023-04-02T21:45:00Z,28.511482906341552,28.565490188598634
2023-04-02T22:00:00Z,23.759196725222143,23.87884275984056
2023-04-02T22:15:00Z,17.640126333236694,17.792926950454714
2023-04-02T22:30:00Z,12.445539445877076,12.490150470733642
2023-04-02T22:45:00Z,10.614303872136787,10.617309844139779
2023-04-02T23:00:00Z,10.718838968276977,10.718821792602538
2023-04-02T23:15:00Z,8.57945938393621,8.666995506475468
2023-04-02T23:30:00Z,6.432235145568848,6.425792798995972
2023-04-02T23:45:00Z,6.462387099124418,6.478155164435359
2023-04-03T00:00:00Z,6.478644847869873,6.478644847869873
2023-04-03T00:15:00Z,5.535686521530152,5.5755036211013795
2023-04-03T00:30:00Z,2.626958694788489,2.6791461222242603
2023-04-03T00:45:00Z,0.2724509959295392,0.29187891095876695
2023-04-03T01:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T01:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T01:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T01:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T02:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T02:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T02:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T02:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T03:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T03:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T03:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T03:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T04:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T04:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T04:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T04:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T05:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T05:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T05:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T05:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T06:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T06:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T06:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T06:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T07:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T07:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T07:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T07:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T08:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T08:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T08:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T08:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T09:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T09:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T09:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T09:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T10:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T10:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T10:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T10:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T11:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T11:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T11:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T11:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T12:00:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T12:15:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T12:30:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T12:45:00Z,0.028620079159736633,0.028620079159736633
2023-04-03T13:00:00Z,27.45041285946965,27.361775469332933
2023-04-03T13:15:00Z,58.37614172756082,58.52201488230488
2023-04-03T13:30:00Z,50.173954010009766,50.28464622497559
2023-04-03T13:45:00Z,47.95911449016911,47.90125119804156
2023-04-03T14:00:00Z,50.99640357971192,50.88033802032471
2023-04-03T14:15:00Z,54.413275260925296,54.393252754211424
2023-04-03T14:30:00Z,54.47419357299805,54.47419357299805
2023-04-03T14:45:00Z,53.81837539672851,53.81035140991211
2023-04-03T15:00:00Z,51.39156410217285,51.39587905883789
2023-04-03T15:15:00Z,50.06898766697043,50.12905313472937
2023-04-03T15:30:00Z,47.162469177246095,47.21692123413086
2023-04-03T15:45:00Z,48.965787830919325,48.8182213660514
2023-04-03T16:00:00Z,59.762668685913084,59.58732265472412
2023-04-03T16:15:00Z,61.98238967895508,61.96944915771484
2023-04-03T16:30:00Z,67.45449058608253,67.29468313538202
2023-04-03T16:45:00Z,68.30424434661865,68.40426090240479
2023-04-03T17:00:00Z,53.86443901062012,54.10197422027588
